SSC_NAME16	IndigenousStatus	persons
Milton (NSW)	Both Aboriginal & Torres Strait Islander	0
Milton (NSW)	Non-indigenous	1645
Milton (NSW)	Torres Strait Islander	0
Milvale	Aboriginal	3
Milvale	Both Aboriginal & Torres Strait Islander	0
Milvale	Non-indigenous	64
Milvale	Torres Strait Islander	0
Mimosa (NSW)	Aboriginal	3
Mimosa (NSW)	Both Aboriginal & Torres Strait Islander	0
Mimosa (NSW)	Non-indigenous	81
Mimosa (NSW)	Torres Strait Islander	0
Minchinbury	Aboriginal	106
Minchinbury	Both Aboriginal & Torres Strait Islander	3
Minchinbury	Non-indigenous	5510
Minchinbury	Torres Strait Islander	0
Mindaribba	Aboriginal	0
Mindaribba	Both Aboriginal & Torres Strait Islander	0
Mindaribba	Non-indigenous	75
Mindaribba	Torres Strait Islander	0
Mingoola (NSW)	Aboriginal	0
Mingoola (NSW)	Both Aboriginal & Torres Strait Islander	0
Mingoola (NSW)	Non-indigenous	18
Mingoola (NSW)	Torres Strait Islander	0
Minimbah	Aboriginal	13
Minimbah	Both Aboriginal & Torres Strait Islander	0
Minimbah	Non-indigenous	195
Minimbah	Torres Strait Islander	0
Minjary	Aboriginal	0
Minjary	Both Aboriginal & Torres Strait Islander	0
Minjary	Non-indigenous	37
Minjary	Torres Strait Islander	0
Minmi	Aboriginal	28
Minmi	Both Aboriginal & Torres Strait Islander	0
Minmi	Non-indigenous	715
Minmi	Torres Strait Islander	0
Minnamurra	Aboriginal	14
Minnamurra	Both Aboriginal & Torres Strait Islander	0
Minnamurra	Non-indigenous	746
Minnamurra	Torres Strait Islander	0
Minnie Water	Aboriginal	7
Minnie Water	Both Aboriginal & Torres Strait Islander	0
Minnie Water	Non-indigenous	230
Minnie Water	Torres Strait Islander	0
Minore	Aboriginal	18
Minore	Both Aboriginal & Torres Strait Islander	0
Minore	Non-indigenous	135
Minore	Torres Strait Islander	0
Minto	Aboriginal	384
Minto	Both Aboriginal & Torres Strait Islander	8
Minto	Non-indigenous	12151
Minto	Torres Strait Islander	8
Minto Heights	Aboriginal	18
Minto Heights	Both Aboriginal & Torres Strait Islander	0
Minto Heights	Non-indigenous	359
Minto Heights	Torres Strait Islander	0
Mirador	Aboriginal	6
Mirador	Both Aboriginal & Torres Strait Islander	0
Mirador	Non-indigenous	371
Mirador	Torres Strait Islander	0
Miranda (NSW)	Aboriginal	175
Miranda (NSW)	Both Aboriginal & Torres Strait Islander	0
Miranda (NSW)	Non-indigenous	15106
Miranda (NSW)	Torres Strait Islander	3
Mirannie	Aboriginal	0
Mirannie	Both Aboriginal & Torres Strait Islander	0
Mirannie	Non-indigenous	71
Mirannie	Torres Strait Islander	0
Mirrabooka (NSW)	Aboriginal	37
Mirrabooka (NSW)	Both Aboriginal & Torres Strait Islander	0
Mirrabooka (NSW)	Non-indigenous	691
Mirrabooka (NSW)	Torres Strait Islander	0
Mirrool	Aboriginal	0
Mirrool	Both Aboriginal & Torres Strait Islander	0
Mirrool	Non-indigenous	92
Mirrool	Torres Strait Islander	0
Missabotti	Aboriginal	21
Missabotti	Both Aboriginal & Torres Strait Islander	0
Missabotti	Non-indigenous	277
Missabotti	Torres Strait Islander	0
Mitchell (NSW)	Aboriginal	187
Mitchell (NSW)	Both Aboriginal & Torres Strait Islander	3
Mitchell (NSW)	Non-indigenous	1120
Mitchell (NSW)	Torres Strait Islander	0
Mitchells Flat	Aboriginal	0
Mitchells Flat	Both Aboriginal & Torres Strait Islander	0
Mitchells Flat	Non-indigenous	209
Mitchells Flat	Torres Strait Islander	0
Mitchells Island	Aboriginal	13
Mitchells Island	Both Aboriginal & Torres Strait Islander	0
Mitchells Island	Non-indigenous	455
Mitchells Island	Torres Strait Islander	0
Mittagong	Aboriginal	96
Mittagong	Both Aboriginal & Torres Strait Islander	0
Mittagong	Non-indigenous	5671
Mittagong	Torres Strait Islander	0
Moama	Aboriginal	227
Moama	Both Aboriginal & Torres Strait Islander	0
Moama	Non-indigenous	5932
Moama	Torres Strait Islander	3
Modanville	Aboriginal	20
Modanville	Both Aboriginal & Torres Strait Islander	0
Modanville	Non-indigenous	604
Modanville	Torres Strait Islander	0
Mogareeka	Aboriginal	0
Mogareeka	Both Aboriginal & Torres Strait Islander	0
Mogareeka	Non-indigenous	56
Mogareeka	Torres Strait Islander	0
Mogendoura	Aboriginal	5
Mogendoura	Both Aboriginal & Torres Strait Islander	0
Mogendoura	Non-indigenous	175
Mogendoura	Torres Strait Islander	3
Moggs Swamp	Aboriginal	0
Moggs Swamp	Both Aboriginal & Torres Strait Islander	0
Moggs Swamp	Non-indigenous	33
Moggs Swamp	Torres Strait Islander	0
Mogilla	Aboriginal	3
Mogilla	Both Aboriginal & Torres Strait Islander	0
Mogilla	Non-indigenous	74
Mogilla	Torres Strait Islander	0
Mogo (Eurobodalla - NSW)	Aboriginal	80
Mogo (Eurobodalla - NSW)	Both Aboriginal & Torres Strait Islander	0
Mogo (Eurobodalla - NSW)	Non-indigenous	242
Mogo (Eurobodalla - NSW)	Torres Strait Islander	0
Mogo (Mid-Western Regional - NSW)	Aboriginal	0
Mogo (Mid-Western Regional - NSW)	Both Aboriginal & Torres Strait Islander	0
Mogo (Mid-Western Regional - NSW)	Non-indigenous	4
Mogo (Mid-Western Regional - NSW)	Torres Strait Islander	0
Mogo Creek	Aboriginal	0
Mogo Creek	Both Aboriginal & Torres Strait Islander	0
Mogo Creek	Non-indigenous	3
Mogo Creek	Torres Strait Islander	0
Mogood	Aboriginal	5
Mogood	Both Aboriginal & Torres Strait Islander	0
Mogood	Non-indigenous	18
Mogood	Torres Strait Islander	0
Mograni	Aboriginal	0
Mograni	Both Aboriginal & Torres Strait Islander	0
Mograni	Non-indigenous	35
Mograni	Torres Strait Islander	0
Mogriguy	Aboriginal	13
Mogriguy	Both Aboriginal & Torres Strait Islander	0
Mogriguy	Non-indigenous	100
Mogriguy	Torres Strait Islander	0
Mole River	Aboriginal	0
Mole River	Both Aboriginal & Torres Strait Islander	0
Mole River	Non-indigenous	67
Mole River	Torres Strait Islander	0
Moleville Creek	Aboriginal	0
Moleville Creek	Both Aboriginal & Torres Strait Islander	0
Moleville Creek	Non-indigenous	30
Moleville Creek	Torres Strait Islander	0
Mollyan	Aboriginal	0
Mollyan	Both Aboriginal & Torres Strait Islander	0
Mollyan	Non-indigenous	30
Mollyan	Torres Strait Islander	0
Mollymook	Aboriginal	33
Mollymook	Both Aboriginal & Torres Strait Islander	0
Mollymook	Non-indigenous	1050
Mollymook	Torres Strait Islander	0
Mollymook Beach	Aboriginal	50
Mollymook Beach	Both Aboriginal & Torres Strait Islander	0
Mollymook Beach	Non-indigenous	2397
Mollymook Beach	Torres Strait Islander	0
Molong	Aboriginal	129
Molong	Both Aboriginal & Torres Strait Islander	0
Molong	Non-indigenous	2448
Molong	Torres Strait Islander	0
Mona Vale	Aboriginal	69
Mona Vale	Both Aboriginal & Torres Strait Islander	3
Mona Vale	Non-indigenous	10595
Mona Vale	Torres Strait Islander	3
Monak	Aboriginal	0
Monak	Both Aboriginal & Torres Strait Islander	0
Monak	Non-indigenous	49
Monak	Torres Strait Islander	0
Monaltrie	Aboriginal	6
Monaltrie	Both Aboriginal & Torres Strait Islander	0
Monaltrie	Non-indigenous	189
Monaltrie	Torres Strait Islander	0
Mondayong	Aboriginal	0
Mondayong	Both Aboriginal & Torres Strait Islander	0
Mondayong	Non-indigenous	0
Mondayong	Torres Strait Islander	0
Mondrook	Aboriginal	18
Mondrook	Both Aboriginal & Torres Strait Islander	0
Mondrook	Non-indigenous	157
Mondrook	Torres Strait Islander	0
Monga	Aboriginal	0
Monga	Both Aboriginal & Torres Strait Islander	0
Monga	Non-indigenous	14
Monga	Torres Strait Islander	0
Mongarlowe	Aboriginal	0
Mongarlowe	Both Aboriginal & Torres Strait Islander	0
Mongarlowe	Non-indigenous	117
Mongarlowe	Torres Strait Islander	0
Mongogarie	Aboriginal	3
Mongogarie	Both Aboriginal & Torres Strait Islander	0
Mongogarie	Non-indigenous	76
Mongogarie	Torres Strait Islander	0
Monia Gap	Aboriginal	0
Monia Gap	Both Aboriginal & Torres Strait Islander	0
Monia Gap	Non-indigenous	16
Monia Gap	Torres Strait Islander	0
Monivae	Aboriginal	0
Monivae	Both Aboriginal & Torres Strait Islander	0
Monivae	Non-indigenous	33
Monivae	Torres Strait Islander	0
Monkerai	Aboriginal	0
Monkerai	Both Aboriginal & Torres Strait Islander	0
Monkerai	Non-indigenous	70
Monkerai	Torres Strait Islander	0
Monteagle	Aboriginal	14
Monteagle	Both Aboriginal & Torres Strait Islander	0
Monteagle	Non-indigenous	194
Monteagle	Torres Strait Islander	0
Montecollum	Aboriginal	0
Montecollum	Both Aboriginal & Torres Strait Islander	0
Montecollum	Non-indigenous	54
Montecollum	Torres Strait Islander	0
Montefiores	Aboriginal	104
Montefiores	Both Aboriginal & Torres Strait Islander	0
Montefiores	Non-indigenous	488
Montefiores	Torres Strait Islander	0
Monterey	Aboriginal	32
Monterey	Both Aboriginal & Torres Strait Islander	0
Monterey	Non-indigenous	4500
Monterey	Torres Strait Islander	0
Mooball	Aboriginal	5
Mooball	Both Aboriginal & Torres Strait Islander	0
Mooball	Non-indigenous	189
Mooball	Torres Strait Islander	0
Moobi	Aboriginal	3
Moobi	Both Aboriginal & Torres Strait Islander	0
Moobi	Non-indigenous	152
Moobi	Torres Strait Islander	0
Moogem	Aboriginal	0
Moogem	Both Aboriginal & Torres Strait Islander	0
Moogem	Non-indigenous	0
Moogem	Torres Strait Islander	0
Mookerawa	Aboriginal	0
Mookerawa	Both Aboriginal & Torres Strait Islander	0
Mookerawa	Non-indigenous	7
Mookerawa	Torres Strait Islander	0
Mookima Wybra	Aboriginal	6
Mookima Wybra	Both Aboriginal & Torres Strait Islander	0
Mookima Wybra	Non-indigenous	25
Mookima Wybra	Torres Strait Islander	0
Moolarben	Aboriginal	0
Moolarben	Both Aboriginal & Torres Strait Islander	0
Moolarben	Non-indigenous	17
Moolarben	Torres Strait Islander	0
Moollattoo	Aboriginal	0
Moollattoo	Both Aboriginal & Torres Strait Islander	0
Moollattoo	Non-indigenous	0
Moollattoo	Torres Strait Islander	0
Moolpa	Aboriginal	0
Moolpa	Both Aboriginal & Torres Strait Islander	0
Moolpa	Non-indigenous	5
Moolpa	Torres Strait Islander	0
Moombooldool	Aboriginal	0
Moombooldool	Both Aboriginal & Torres Strait Islander	0
Moombooldool	Non-indigenous	30
Moombooldool	Torres Strait Islander	0
Moonan Brook	Aboriginal	3
Moonan Brook	Both Aboriginal & Torres Strait Islander	0
Moonan Brook	Non-indigenous	20
Moonan Brook	Torres Strait Islander	0
Moonan Flat	Aboriginal	0
Moonan Flat	Both Aboriginal & Torres Strait Islander	0
Moonan Flat	Non-indigenous	128
Moonan Flat	Torres Strait Islander	0
Moonbah	Aboriginal	9
Moonbah	Both Aboriginal & Torres Strait Islander	0
Moonbah	Non-indigenous	560
Moonbah	Torres Strait Islander	3
Moonbi	Aboriginal	76
Moonbi	Both Aboriginal & Torres Strait Islander	0
Moonbi	Non-indigenous	1041
Moonbi	Torres Strait Islander	9
Moonbria	Aboriginal	0
Moonbria	Both Aboriginal & Torres Strait Islander	0
Moonbria	Non-indigenous	7
Moonbria	Torres Strait Islander	0
Mooneba	Aboriginal	0
Mooneba	Both Aboriginal & Torres Strait Islander	0
Mooneba	Non-indigenous	81
Mooneba	Torres Strait Islander	0
Moonee	Aboriginal	0
Moonee	Both Aboriginal & Torres Strait Islander	0
Moonee	Non-indigenous	0
Moonee	Torres Strait Islander	0
Moonee Beach	Aboriginal	57
Moonee Beach	Both Aboriginal & Torres Strait Islander	0
Moonee Beach	Non-indigenous	1876
Moonee Beach	Torres Strait Islander	0
Mooney Mooney	Aboriginal	4
Mooney Mooney	Both Aboriginal & Torres Strait Islander	0
Mooney Mooney	Non-indigenous	306
Mooney Mooney	Torres Strait Islander	0
Mooney Mooney Creek	Aboriginal	0
Mooney Mooney Creek	Both Aboriginal & Torres Strait Islander	0
Mooney Mooney Creek	Non-indigenous	25
Mooney Mooney Creek	Torres Strait Islander	0
Moonpar	Aboriginal	0
Moonpar	Both Aboriginal & Torres Strait Islander	0
Moonpar	Non-indigenous	16
Moonpar	Torres Strait Islander	0
Mooral Creek	Aboriginal	0
Mooral Creek	Both Aboriginal & Torres Strait Islander	0
Mooral Creek	Non-indigenous	81
Mooral Creek	Torres Strait Islander	0
Moorara	Aboriginal	0
Moorara	Both Aboriginal & Torres Strait Islander	0
Moorara	Non-indigenous	3
Moorara	Torres Strait Islander	0
Moorbel	Aboriginal	8
Moorbel	Both Aboriginal & Torres Strait Islander	0
Moorbel	Non-indigenous	230
Moorbel	Torres Strait Islander	0
Moore Creek	Aboriginal	132
Moore Creek	Both Aboriginal & Torres Strait Islander	3
Moore Creek	Non-indigenous	2228
Moore Creek	Torres Strait Islander	5
Moore Park	Aboriginal	0
Moore Park	Both Aboriginal & Torres Strait Islander	0
Moore Park	Non-indigenous	28
Moore Park	Torres Strait Islander	0
Moorebank	Aboriginal	111
Moorebank	Both Aboriginal & Torres Strait Islander	0
Moorebank	Non-indigenous	9636
Moorebank	Torres Strait Islander	0
Moorilda	Aboriginal	0
Moorilda	Both Aboriginal & Torres Strait Islander	0
Moorilda	Non-indigenous	26
Moorilda	Torres Strait Islander	0
Moorland (NSW)	Aboriginal	29
Moorland (NSW)	Both Aboriginal & Torres Strait Islander	0
Moorland (NSW)	Non-indigenous	466
Moorland (NSW)	Torres Strait Islander	0
Moorong	Aboriginal	3
Moorong	Both Aboriginal & Torres Strait Islander	0
Moorong	Non-indigenous	174
Moorong	Torres Strait Islander	0
Moorwatha	Aboriginal	0
Moorwatha	Both Aboriginal & Torres Strait Islander	0
Moorwatha	Non-indigenous	45
Moorwatha	Torres Strait Islander	0
Moparrabah	Aboriginal	3
Moparrabah	Both Aboriginal & Torres Strait Islander	0
Moparrabah	Non-indigenous	102
Moparrabah	Torres Strait Islander	0
Moppy	Aboriginal	0
Moppy	Both Aboriginal & Torres Strait Islander	0
Moppy	Non-indigenous	16
Moppy	Torres Strait Islander	0
Morago	Aboriginal	3
Morago	Both Aboriginal & Torres Strait Islander	0
Morago	Non-indigenous	35
Morago	Torres Strait Islander	0
Morangarell	Aboriginal	0
Morangarell	Both Aboriginal & Torres Strait Islander	0
Morangarell	Non-indigenous	42
Morangarell	Torres Strait Islander	0
Morans Crossing	Aboriginal	0
Morans Crossing	Both Aboriginal & Torres Strait Islander	0
Morans Crossing	Non-indigenous	71
Morans Crossing	Torres Strait Islander	0
Moree	Aboriginal	1963
Moree	Both Aboriginal & Torres Strait Islander	30
Moree	Non-indigenous	7304
Moree	Torres Strait Islander	14
Morisset	Aboriginal	101
Morisset	Both Aboriginal & Torres Strait Islander	0
Morisset	Non-indigenous	3105
Morisset	Torres Strait Islander	7
Morisset Park	Aboriginal	22
Morisset Park	Both Aboriginal & Torres Strait Islander	0
Morisset Park	Non-indigenous	721
Morisset Park	Torres Strait Islander	0
Morning Bay	Aboriginal	0
Morning Bay	Both Aboriginal & Torres Strait Islander	0
Morning Bay	Non-indigenous	39
Morning Bay	Torres Strait Islander	0
Mororo	Aboriginal	3
Mororo	Both Aboriginal & Torres Strait Islander	0
Mororo	Non-indigenous	82
Mororo	Torres Strait Islander	0
Morpeth	Aboriginal	30
Morpeth	Both Aboriginal & Torres Strait Islander	0
Morpeth	Non-indigenous	1373
Morpeth	Torres Strait Islander	0
Mortdale	Aboriginal	66
Mortdale	Both Aboriginal & Torres Strait Islander	0
Mortdale	Non-indigenous	10353
Mortdale	Torres Strait Islander	0
Mortlake (NSW)	Aboriginal	3
Mortlake (NSW)	Both Aboriginal & Torres Strait Islander	0
Mortlake (NSW)	Non-indigenous	1060
Mortlake (NSW)	Torres Strait Islander	0
Morton	Aboriginal	7
Morton	Both Aboriginal & Torres Strait Islander	0
Morton	Non-indigenous	210
Morton	Torres Strait Islander	0
Mortons Creek	Aboriginal	3
Mortons Creek	Both Aboriginal & Torres Strait Islander	0
Mortons Creek	Non-indigenous	276
Mortons Creek	Torres Strait Islander	0
Morts Estate	Aboriginal	32
Morts Estate	Both Aboriginal & Torres Strait Islander	0
Morts Estate	Non-indigenous	591
Morts Estate	Torres Strait Islander	5
Morundah	Aboriginal	3
Morundah	Both Aboriginal & Torres Strait Islander	0
Morundah	Non-indigenous	66
Morundah	Torres Strait Islander	0
Moruya	Aboriginal	260
Moruya	Both Aboriginal & Torres Strait Islander	7
Moruya	Non-indigenous	3711
Moruya	Torres Strait Islander	4
Moruya Heads	Aboriginal	43
Moruya Heads	Both Aboriginal & Torres Strait Islander	3
Moruya Heads	Non-indigenous	930
Moruya Heads	Torres Strait Islander	0
Morven (Glen Innes Severn - NSW)	Aboriginal	0
Morven (Glen Innes Severn - NSW)	Both Aboriginal & Torres Strait Islander	0
Morven (Glen Innes Severn - NSW)	Non-indigenous	0
Morven (Glen Innes Severn - NSW)	Torres Strait Islander	0
Morven (Greater Hume Shire - NSW)	Aboriginal	0
Morven (Greater Hume Shire - NSW)	Both Aboriginal & Torres Strait Islander	0
Morven (Greater Hume Shire - NSW)	Non-indigenous	139
Morven (Greater Hume Shire - NSW)	Torres Strait Islander	0
Mosman	Aboriginal	57
Mosman	Both Aboriginal & Torres Strait Islander	0
Mosman	Non-indigenous	28418
Mosman	Torres Strait Islander	0
Moss Vale	Aboriginal	217
Moss Vale	Both Aboriginal & Torres Strait Islander	3
Moss Vale	Non-indigenous	8352
Moss Vale	Torres Strait Islander	7
Mossgiel	Aboriginal	3
Mossgiel	Both Aboriginal & Torres Strait Islander	0
Mossgiel	Non-indigenous	38
Mossgiel	Torres Strait Islander	0
Mossy Point	Aboriginal	12
Mossy Point	Both Aboriginal & Torres Strait Islander	0
Mossy Point	Non-indigenous	557
Mossy Point	Torres Strait Islander	0
Moto	Aboriginal	3
Moto	Both Aboriginal & Torres Strait Islander	0
Moto	Non-indigenous	132
Moto	Torres Strait Islander	0
Moulamein	Aboriginal	16
Moulamein	Both Aboriginal & Torres Strait Islander	0
Moulamein	Non-indigenous	468
Moulamein	Torres Strait Islander	0
Mount Adrah	Aboriginal	0
Mount Adrah	Both Aboriginal & Torres Strait Islander	0
Mount Adrah	Non-indigenous	37
Mount Adrah	Torres Strait Islander	0
Mount Annan	Aboriginal	315
Mount Annan	Both Aboriginal & Torres Strait Islander	0
Mount Annan	Non-indigenous	11388
Mount Annan	Torres Strait Islander	0
Mount Aquila	Aboriginal	0
Mount Aquila	Both Aboriginal & Torres Strait Islander	0
Mount Aquila	Non-indigenous	0
Mount Aquila	Torres Strait Islander	0
Mount Arthur	Aboriginal	14
Mount Arthur	Both Aboriginal & Torres Strait Islander	0
Mount Arthur	Non-indigenous	155
Mount Arthur	Torres Strait Islander	0
Mount Austin	Aboriginal	385
Mount Austin	Both Aboriginal & Torres Strait Islander	8
Mount Austin	Non-indigenous	3556
Mount Austin	Torres Strait Islander	8
Mount Burrell	Aboriginal	3
Mount Burrell	Both Aboriginal & Torres Strait Islander	0
Mount Burrell	Non-indigenous	214
Mount Burrell	Torres Strait Islander	0
Mount Colah	Aboriginal	58
Mount Colah	Both Aboriginal & Torres Strait Islander	0
Mount Colah	Non-indigenous	7037
Mount Colah	Torres Strait Islander	0
Mount Collins	Aboriginal	0
Mount Collins	Both Aboriginal & Torres Strait Islander	0
Mount Collins	Non-indigenous	12
Mount Collins	Torres Strait Islander	0
Mount Cooper (NSW)	Aboriginal	0
Mount Cooper (NSW)	Both Aboriginal & Torres Strait Islander	0
Mount Cooper (NSW)	Non-indigenous	0
Mount Cooper (NSW)	Torres Strait Islander	0
Mount Darragh	Aboriginal	0
Mount Darragh	Both Aboriginal & Torres Strait Islander	0
Mount Darragh	Non-indigenous	26
Mount Darragh	Torres Strait Islander	0
Mount David	Aboriginal	0
Mount David	Both Aboriginal & Torres Strait Islander	0
Mount David	Non-indigenous	44
Mount David	Torres Strait Islander	0
Mount Dee	Aboriginal	0
Mount Dee	Both Aboriginal & Torres Strait Islander	0
Mount Dee	Non-indigenous	6
Mount Dee	Torres Strait Islander	0
Mount Druitt	Aboriginal	327
Mount Druitt	Both Aboriginal & Torres Strait Islander	11
Mount Druitt	Non-indigenous	16382
Mount Druitt	Torres Strait Islander	6
Mount Elliot (NSW)	Aboriginal	6
Mount Elliot (NSW)	Both Aboriginal & Torres Strait Islander	0
Mount Elliot (NSW)	Non-indigenous	165
Mount Elliot (NSW)	Torres Strait Islander	0
Mount Fairy	Aboriginal	3
Mount Fairy	Both Aboriginal & Torres Strait Islander	0
Mount Fairy	Non-indigenous	202
Mount Fairy	Torres Strait Islander	0
Mount Foster	Aboriginal	0
Mount Foster	Both Aboriginal & Torres Strait Islander	0
Mount Foster	Non-indigenous	0
Mount Foster	Torres Strait Islander	0
Mount Frome	Aboriginal	0
Mount Frome	Both Aboriginal & Torres Strait Islander	0
Mount Frome	Non-indigenous	136
Mount Frome	Torres Strait Islander	0
Mount George (NSW)	Aboriginal	11
Mount George (NSW)	Both Aboriginal & Torres Strait Islander	0
Mount George (NSW)	Non-indigenous	277
Mount George (NSW)	Torres Strait Islander	0
Mount Harris	Aboriginal	0
Mount Harris	Both Aboriginal & Torres Strait Islander	0
Mount Harris	Non-indigenous	20
Mount Harris	Torres Strait Islander	0
